,CID,SID,target,Efficacy
175175,3661963,17517453,1,114.149
175182,3661622,24828691,1,106.399
175188,3661417,17402262,1,172.577
175204,3660587,49716680,1,93.6952
175210,3660272,26660785,1,124.067
175215,3660066,14738521,1,133.927
175244,3659089,24822117,1,136.763
175254,3658567,24816211,1,132.041
175260,3658432,14743287,1,161.359
175267,3658218,49819998,1,179.076
175293,3657094,24276067,1,121.977
175297,3656911,24276047,1,121.221
175310,3656182,57266946,1,140.485
175319,3655913,14738361,1,115.185
175320,3655904,14731406,1,85.4208
175326,3655847,17509604,1,81.5759
175336,3655447,24821843,1,107.885
175350,3654885,24274137,1,117.429
175351,3654876,14745086,1,122.195
175353,3654817,24833442,1,127.149
175365,3654175,22402059,1,149.777
175367,3654106,24826856,1,105.582
175371,3653881,24272519,1,79.4122
175399,3652602,24820224,1,140.351
175423,3651651,17512756,1,195.928
175427,3651477,22406836,1,98.567
175433,3651146,7971719,1,83.0913
175435,3651135,24811921,1,127.072
175455,3650338,47202100,1,116.219
175456,3650133,24790340,1,111.633
175468,3649725,7971770,1,108.135
175471,3649400,24830663,1,118.55
175485,3648794,14738410,1,214.867
175486,3648768,24825230,1,81.5894
175492,3648614,49679025,1,138.949
175495,3648468,49675755,1,173.882
175505,3647829,26662540,1,136.757
175519,3647398,14746492,1,124.838
175530,3647081,24274993,1,91.0264
175573,3645743,17516255,1,145.625
175588,3645201,22409887,1,146.871
175598,3644772,17503793,1,169.875
175600,3644691,14743194,1,123.102
175608,3644443,17511115,1,146.285
175609,3644393,17515107,1,97.7893
175614,3644274,7969677,1,123.998
175615,3644268,24274107,1,116.313
175622,3643938,24274105,1,116.471
175632,3643569,49649064,1,134.933
175649,3642847,24276075,1,125.948
175655,3642542,26663333,1,118.683
175660,3642065,49672784,1,187.589
175670,3641692,49677867,1,132.725
175672,3641574,7966348,1,147.405
175684,3641052,16952918,1,156.048
175692,3640629,24825678,1,184.12
175695,3640556,14744858,1,96.2952
175724,3640013,24781614,1,82.9052
175725,3640000,14737454,1,169.081
175735,3639592,22410481,1,157.824
175748,3639126,22400688,1,158.018
175754,3638736,90341648,1,121.057
175774,3637847,7969536,1,137.667
175782,3637241,49671716,1,188.641
175784,3637201,24817326,1,107.351
175820,3635156,17513773,1,178.517
175822,3635126,22406848,1,108.641
175823,3634961,49821168,1,176.057
175840,3634327,24788157,1,88.8509
175875,3632772,17515131,1,124.751
175877,3632715,22410241,1,157.46
175882,3632466,17503782,1,184.636
175920,3631325,17515331,1,168.117
175931,3630607,17511035,1,110.793
175932,3630556,14746892,1,114.817
175944,3629808,26670516,1,105.054
175945,3629805,24829732,1,74.0496
175946,3629797,22412128,1,120.058
175952,3629385,17505995,1,173.462
175971,3628696,24836761,1,108.689
175987,3628165,17402826,1,122.153
175988,3628152,22401366,1,134.545
175991,3627974,22410209,1,79.3795
176005,3627577,24272227,1,135.105
176020,3627042,49674074,1,145.224
176042,3626171,49667690,1,228.933
176043,3626168,24784961,1,115.595
176051,3625709,24414861,1,102.37
176061,3625260,22409878,1,168.657
176062,3625258,22412996,1,138.627
176065,3624920,14718781,1,138.414
176066,3624880,51085697,1,94.4962
176074,3624319,14742765,1,152.925
176099,3623433,22409585,1,208.004
176104,3623353,24835329,1,116.88
176125,3622552,14733178,1,121.357
176131,3622226,24824469,1,118.564
176165,3620862,22405854,1,131.832
176166,3620861,24823157,1,118.7
176174,3620356,49669197,1,131.779
176197,3619015,24840738,1,127.453
176198,3618972,22410042,1,117.409
176201,3618848,24836419,1,94.5306
176252,3617259,24831651,1,113.667
176262,3616901,49731967,1,202.873
176270,3616684,57266736,1,88.9927
176273,3616611,26724313,1,96.4873
176288,3616038,24830272,1,109.978
176289,3616017,17516184,1,127.148
176291,3615765,24831734,1,113.7
176308,3614866,49664896,1,153.457
176338,3613671,24823248,1,127.26
176340,3613648,7975068,1,140.64
176359,3612921,24784131,1,91.3913
176403,3610829,49714129,1,120.71
176404,3610818,24828355,1,128.655
176405,3610817,49673794,1,130.583
176415,3610556,17514596,1,91.0628
176447,3608891,22409218,1,153.415
176461,3608246,24416091,1,82.8175
176477,3607474,7968088,1,138.013
176483,3607195,47202251,1,100.08
176497,3606715,22406720,1,111.412
176500,3606616,22411935,1,84.0541
176508,3606504,24276081,1,115.906
176519,3605832,24416144,1,120.741
176531,3605183,24827022,1,113.19
176565,3604340,24788051,1,117.407
176577,3603820,14739875,1,122.536
176581,3603626,14733126,1,144.58
176583,3603393,24841206,1,130.581
176587,3603231,22403660,1,262.263
176593,3603146,49731625,1,120.633
176595,3603076,24276308,1,115.106
176597,3602856,26724391,1,130.182
176606,3602524,57262557,1,154.286
176612,3601838,7966206,1,130.678
176615,3601782,24823749,1,117.242
176621,3601608,24416142,1,107.073
176622,3601607,24416124,1,120.178
176623,3601605,24416122,1,132.21
176631,3601392,24416120,1,148.939
176640,3600891,14737234,1,119.218
176642,3600815,49671018,1,117.204
176657,3600418,17516951,1,97.9536
176664,3600202,22403977,1,152.616
176675,3599808,24823928,1,102.029
176681,3599500,17503800,1,171.568
176696,3598833,57263824,1,124.18
176708,3598426,49670676,1,166.033
176709,3598420,49670216,1,146.785
176713,3598171,22409556,1,155.431
176718,3597887,49730882,1,131.928
176730,3597406,17513573,1,110.703
176741,3596763,7966059,1,150.04
176758,3596034,24826744,1,87.5541
176800,3594133,22402066,1,146.598
176801,3594117,24782329,1,185.348
176817,3593711,24789356,1,100.724
176852,3591780,7967146,1,124.21
176853,3591778,7967471,1,128.872
176855,3591743,49714056,1,128.323
176877,3590761,49668931,1,136.539
176913,3589299,22410664,1,91.6466
176914,3589270,7965915,1,133.169
176921,3588991,24784467,1,135.065
176927,3588620,26662950,1,159.749
176965,3586649,7967884,1,134.92
176968,3586643,7966098,1,140.664
176970,3586641,14737980,1,111.789
176973,3586597,24832268,1,168.616
176984,3586268,7966620,1,187.772
177005,3584973,26751898,1,157.147
177006,3584968,14729936,1,114.326
177007,3584965,26670067,1,118.984
177014,3584670,49821175,1,166.043
177018,3584205,24793847,1,105.056
177020,3584115,14746488,1,77.4088
177024,3583858,24816670,1,148.06
177036,3583494,7967432,1,134.736
177052,3582851,49675302,1,111.722
177053,3582738,14743129,1,97.8084
177057,3582583,24276069,1,103.884
177071,3581830,14742391,1,94.2879
177073,3581717,14739842,1,98.6508
177079,3581003,22409502,1,169.844
177089,3580538,24823667,1,149.749
177105,3580213,26666751,1,121.024
177109,3580168,49679799,1,142.295
177122,3579665,51085332,1,120.404
177130,3579343,26664181,1,97.6998
177140,3578748,24811367,1,125.505
177145,3578672,24833812,1,119.311
177146,3578652,24834983,1,83.7198
177155,3578348,22415007,1,174.578
177184,3577468,22410050,1,158.862
177206,3575968,14742524,1,70.989
177218,3575535,17385871,1,128.475
177225,3575208,49680110,1,150.085
177236,3574661,49717508,1,137.663
177255,3574126,17504028,1,143.279
177265,3573522,17416305,1,111.646
177292,3572482,17517213,1,136.033
177294,3572352,49820405,1,179.651
177312,3571734,7969708,1,117.656
177314,3571647,14737024,1,140.381
177333,3571212,24835022,1,100.773
177337,3571091,49666122,1,88.4238
177338,3570996,22414827,1,82.8824
177339,3570860,24825430,1,89.3311
177352,3570397,14746933,1,114.417
177360,3570124,26658504,1,112.998
177373,3569530,14744845,1,81.8456
177382,3569151,24813799,1,150.429
177397,3568514,14733316,1,86.0311
177398,3568513,14730105,1,99.7227
177406,3567991,14730675,1,167.475
177432,3567291,24811737,1,101.625
177445,3566815,22400510,1,122.158
177458,3566285,50085763,1,123.553
177461,3566166,49676501,1,99.9223
177464,3565925,49671725,1,170.693
177475,3565281,24785679,1,108.568
177477,3565243,24824310,1,94.2475
177479,3565190,22412783,1,145.362
177491,3564701,26724376,1,138.633
177504,3564206,7966186,1,136.757
177505,3564202,14730674,1,133.979
177510,3563940,14732952,1,112.23
177536,3562617,24786952,1,185.104
177537,3562591,26662322,1,106.039
177545,3562291,22401944,1,150.561
177560,3561769,24816481,1,138.481
177564,3561502,26669316,1,93.0687
177567,3561164,7967335,1,151.433
177575,3560789,14741590,1,90.438
177588,3560036,24834663,1,152.903
177599,3559618,57262180,1,137.28
177622,3558421,22405761,1,132.442
177623,3558338,17516604,1,94.2441
177641,3557499,14742276,1,185.027
177656,3556612,24395222,1,74.401
177660,3556417,17510180,1,151.5
177679,3555454,7965998,1,141.686
177693,3554819,49669296,1,185.89
177694,3554818,49669258,1,115.709
177696,3554733,17388386,1,174.184
177699,3554511,24782108,1,121.893
177702,3554381,49715521,1,87.8996
177715,3554000,24272736,1,116.676
177733,3553286,49724862,1,129.549
177738,3553031,49828586,1,202.111
177751,3552277,17516785,1,140.589
177757,3551883,24272331,1,121.251
177796,3550153,24810818,1,143.22
177804,3549885,49675494,1,159.345
177805,3549834,26662241,1,103.13
177816,3549345,24783851,1,97.8019
177819,3549239,24828730,1,131.101
177820,3549142,49679315,1,135.596
177826,3548898,51085336,1,158.54
177849,3548073,51085701,1,133.037
177885,3546264,26660565,1,127.807
177894,3545560,14743591,1,91.6166
177908,3544983,17503735,1,129.86
177923,3544585,24415899,1,122.411
177959,3543167,14744828,1,115.916
177964,3543050,24828916,1,145.905
177968,3542943,14743062,1,106.064
177994,3541690,24834417,1,146.463
178015,3540651,17513181,1,154.633
178016,3540613,17515746,1,75.8596
178025,3540127,24834552,1,127.295
178027,3540118,24785916,1,152.048
178048,3539023,24831037,1,165.302
178056,3538663,24812864,1,75.7038
178058,3538559,49675274,1,139.308
178074,3537566,14732753,1,167.065
178080,3537138,17510949,1,157.31
178100,3536067,22414976,1,111.493
178104,3535939,24830453,1,130.839
178105,3535928,7970238,1,132.204
178116,3535600,24797264,1,164.059
178135,3534616,22412171,1,233.616
178136,3534612,17515413,1,174.666
178142,3534427,14741426,1,141.349
178145,3534238,24791017,1,111.206
178159,3533798,24835575,1,158.817
178168,3533462,24834534,1,125.142
178171,3533286,24269460,1,112.383
178174,3533204,24272658,1,163.174
178184,3532905,24835994,1,114.147
178185,3532885,49668912,1,150.647
178188,3532647,24826875,1,89.665
178232,3530658,22406650,1,164.871
178248,3529948,49670174,1,139.393
178251,3529744,17402664,1,90.1213
178277,3528738,24392991,1,117.342
178283,3528446,49716432,1,159.288
178293,3528048,26662915,1,120.178
178310,3527591,14744093,1,120.649
178311,3527584,16953009,1,121.862
178313,3527478,14731178,1,151.379
178328,3526124,49715390,1,147.499
178343,3525489,17516258,1,192.044
178348,3525345,17511224,1,175.087
178349,3525333,22409583,1,137.579
178353,3525300,24415844,1,143.673
178364,3524607,17515014,1,102.249
178375,3524247,49821897,1,112.645
178380,3524009,49732735,1,161.909
178391,3523280,17510805,1,185.615
178400,3522947,14737752,1,122.508
178414,3521786,7971231,1,97.4617
178431,3520902,17510589,1,140.474
178441,3520601,17415758,1,110.367
178442,3520565,22407099,1,169.572
178461,3519928,24818327,1,73.9523
178465,3519573,24276071,1,131.688
178487,3518623,24415923,1,106.312
178489,3518450,24811965,1,115.466
178526,3516620,22410927,1,169.382
178530,3516533,26725886,1,115.09
178531,3516456,26671667,1,112.875
178536,3516324,49679844,1,131.324
178541,3516032,14745584,1,134.046
178547,3515582,49670224,1,237.719
178577,3514126,17516683,1,147.245
178578,3514089,50086380,1,109.546
178607,3512309,24819280,1,152.261
178617,3511756,24823823,1,137.307
178618,3511754,24823759,1,131.552
178626,3511336,17409561,1,138.91
178631,3511100,22403065,1,148.056
178637,3510920,26671186,1,132.005
178648,3510420,24814861,1,185.112
178663,3509844,16953881,1,192.864
178678,3509165,24841239,1,127.158
178702,3507983,14744384,1,85.9689
178703,3507894,17402391,1,167.485
178747,3505580,24791566,1,111.219
178773,3504312,49827381,1,121.5
178812,3502482,22406353,1,139.341
178824,3501669,24791879,1,122.197
178830,3501188,24274619,1,83.0645
178834,3501000,7970411,1,93.7063
178837,3500662,56319498,1,112.851
178838,3500511,49730392,1,158.542
178849,3500086,16952483,1,219.238
178850,3499926,26660737,1,134.179
178861,3499416,24833059,1,148.163
178869,3499171,24826583,1,111.398
178871,3499042,17509890,1,173.247
178875,3498792,24271924,1,91.6584
178877,3498639,56317601,1,77.1088
178878,3498566,49666417,1,226.034
178880,3498370,24829284,1,143.168
178882,3497976,26671046,1,123.801
178883,3497954,24390750,1,121.344
178887,3497737,26664026,1,134.1
178896,3496912,17517435,1,173.125
178901,3496658,49735154,1,115.823
178906,3496625,49829332,1,156.106
178907,3496607,14727530,1,175.147
178912,3496355,49717744,1,72.8716
178922,3495780,49716776,1,129.737
178929,3495525,24791278,1,108.816
178953,3494131,50085753,1,165.486
178958,3493951,14744388,1,146.548
178995,3492258,24786895,1,113.891
179002,3491980,16953451,1,93.7079
179004,3491956,49675802,1,155.491
179011,3491650,17512491,1,106.529
179024,3491202,14737025,1,128.187
179026,3491105,24832178,1,136.749
179027,3490958,22406220,1,141.328
179034,3490786,57256163,1,104.178
179046,3490247,49818920,1,177.609
179047,3490047,14729678,1,163.829
179048,3490010,49666548,1,162.138
179054,3489720,24273999,1,103.515
179069,3489066,49667562,1,92.8775
179076,3488689,7969867,1,149.358
179100,3487508,863415,1,129.411
179103,3487142,17406673,1,179.393
179105,3486944,24810648,1,63.5586
179107,3486739,49646625,1,132.526
179112,3486497,24416747,1,94.8784
179115,3486183,26728496,1,118.663
179132,3485622,14742449,1,119.484
179136,3485268,22400542,1,129.931
179147,3484548,24276322,1,122.388
179173,3483256,17510396,1,138.097
179176,3482844,24841166,1,86.084
179200,3481469,26658425,1,183.217
179202,3481272,24827037,1,157.628
179209,3480867,49717826,1,153.623
179219,3480341,7966369,1,101.058
179221,3480238,14719107,1,124.458
179246,3478191,24411190,1,83.5938
179247,3478173,22402131,1,178.619
179250,3478042,14730436,1,191.5
179265,3477111,24416216,1,149.633
179285,3475954,49675892,1,94.2497
179286,3475758,49820467,1,135.689
179299,3474979,49649627,1,132.86
179309,3474668,49735643,1,148.709
179318,3474159,17515582,1,104.667
179319,3473949,26658029,1,112.489
179323,3473830,26660230,1,83.598
179330,3473379,24270223,1,93.1364
179340,3472985,24818675,1,143.009
179351,3471858,24835372,1,147.664
179367,3470902,26724311,1,128.073
179391,3469947,17514571,1,164.918
179401,3469597,24814497,1,106.562
179412,3469070,24390639,1,138.55
179436,3467642,14734210,1,81.8276
179441,3467288,14732673,1,171.559
179444,3467177,26752112,1,160.341
179449,3466680,17512569,1,105.736
179455,3466419,24415995,1,81.0441
179461,3466269,24827802,1,116.839
179488,3464470,17511665,1,116.029
179502,3463671,17515232,1,148.828
179503,3463564,49734565,1,125.483
179513,3463218,7965417,1,113.505
179531,3462316,24829125,1,120.863
179536,3462103,47202256,1,140.1
179549,3461772,17515734,1,147.206
179568,3460136,24273560,1,108.129
179591,3458471,22405295,1,151.95
179594,3458318,24824825,1,114.239
179597,3458086,17409257,1,155.6
179604,3457957,49669624,1,154.043
179606,3457954,14742302,1,136.535
179610,3457783,24791692,1,149.038
179616,3457603,47202979,1,134.741
179646,3456574,17401878,1,150.63
179648,3456531,24830749,1,131.047
179675,3455303,17509835,1,113.09
179681,3454792,14738496,1,118.668
179702,3454274,24815378,1,98.33
179716,3453716,7972512,1,113.259
179722,3453507,17515286,1,138.758
179727,3453217,24823404,1,156.365
179742,3452512,863001,1,124.68
179771,3451370,24273469,1,110.499
179812,3449872,17511405,1,158.198
179825,3449415,24823672,1,139.391
179831,3449125,24779602,1,128.969
179836,3448916,22401819,1,169.178
179867,3447676,57261450,1,137.138
179875,3446959,17406814,1,147.641
179887,3446077,24267831,1,97.5923
179896,3445354,51088773,1,137.571
179897,3445154,24416076,1,105.656
179924,3443656,24274103,1,115.355
179928,3443362,7971915,1,79.5301
179932,3443305,24818636,1,89.172
179945,3442936,24782204,1,142.453
179955,3442697,49675801,1,165.317
179957,3442539,49716744,1,107.849
179963,3442352,17515065,1,143.113
179988,3441161,24810823,1,126.723
180019,3440092,26658382,1,153.461
180029,3439663,17401630,1,75.2496
180032,3439457,47195350,1,163.014
180044,3438869,7971438,1,132.026
180060,3438028,24820670,1,135.516
180062,3438022,7971447,1,140.277
180067,3437864,51085517,1,149.328
180085,3437183,863375,1,85.7603
180113,3435709,26667075,1,132.086
180116,3435520,14744508,1,148.039
180123,3435304,49717593,1,123.719
180130,3435052,49726397,1,147.446
180132,3434869,22406430,1,152.979
